geneID,baseMean,mean_broth,mean_plate,log2FC_shrunk,log2FoldChange,lfcSE,stat,pvalue,padj,eggNOG_OGs,COG_category,Description,Preferred_name,GOs,EC,KEGG_ko,KEGG_Pathway,KEGG_Module,KEGG_Reaction,KEGG_rclass,BRITE,KEGG_TC,CAZy,BiGG_Reaction,PFAMs
J2S48_RS21015,451.8472126,231.013072,783.0984235,1.533975777,1.771336833,0.592496093,2.989617746,0.002793268,0.009237813,"COG0477@1|root,COG0477@2|Bacteria,2GJ09@201174|Actinobacteria,4F3JQ@85017|Promicromonosporaceae",EGP,Fungal trichothecene efflux pump (TRI12),-,-,-,-,-,-,-,-,-,-,-,-,MFS_1
J2S48_RS10425,142962.0418,194566.4341,65555.45326,-1.365949118,-1.569496908,0.525475416,-2.986813198,0.002819019,0.009313952,"COG0050@1|root,COG0050@2|Bacteria,2GK4T@201174|Actinobacteria,4F3K2@85017|Promicromonosporaceae",J,This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis,tuf,"GO:0001666,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005576,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006950,GO:0008150,GO:0009628,GO:0010035,GO:0010038,GO:0010039,GO:0016020,GO:0019899,GO:0030312,GO:0035375,GO:0036293,GO:0040007,GO:0042221,GO:0044424,GO:0044444,GO:0044464,GO:0050896,GO:0070482,GO:0071944",-,ko:K02358,-,-,-,-,"ko00000,ko03012,ko03029,ko04147",-,-,-,"GTP_EFTU,GTP_EFTU_D2,GTP_EFTU_D3"
J2S48_RS23885,3303.1133,1736.240371,5653.422693,1.483037714,1.700759633,0.570238263,2.982542113,0.002858653,0.009435767,,,,,,,,,,,,,,,,
J2S48_RS15755,739.2078231,352.0265098,1319.979793,1.628139376,1.898750216,0.637043161,2.980567617,0.002877147,0.009478478,"COG5450@1|root,32SQA@2|Bacteria,2IKJX@201174|Actinobacteria,4F4M0@85017|Promicromonosporaceae",K,Transcription regulator of the Arc MetJ class,-,-,-,-,-,-,-,-,-,-,-,-,-
J2S48_RS20845,9465.43473,13182.0426,3890.522921,-1.509462767,-1.760340179,0.590942343,-2.978869596,0.002893139,0.00952197,"COG0614@1|root,COG0614@2|Bacteria,2IA3G@201174|Actinobacteria,4F3CV@85017|Promicromonosporaceae",P,Periplasmic binding protein,-,-,-,ko:K02016,"ko02010,map02010",M00240,-,-,"ko00000,ko00001,ko00002,ko02000",3.A.1.14,-,-,Peripla_BP_2
J2S48_RS17630,1248.707574,1647.251997,650.8909398,-1.196713068,-1.336752832,0.448825613,-2.978334555,0.002898194,0.00952942,"COG2813@1|root,COG2813@2|Bacteria,2I8VY@201174|Actinobacteria,4F3G8@85017|Promicromonosporaceae",J,Specifically methylates the guanine in position 1835 (m2G1835) of 23S rRNA,rlmG,"GO:0000154,GO:0001510,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008168,GO:0008170,GO:0008173,GO:0008649,GO:0008757,GO:0008990,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016072,GO:0016435,GO:0016740,GO:0016741,GO:0022613,GO:0031167,GO:0032259,GO:0034470,GO:0034641,GO:0034660,GO:0042254,GO:0043170,GO:0043412,GO:0043414,GO:0044085,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0052916,GO:0070475,GO:0071704,GO:0071840,GO:0090304,GO:0140098,GO:0140102,GO:1901360","2.1.1.172,2.1.1.174","ko:K00564,ko:K11391",-,-,R07234,RC00003,"ko00000,ko01000,ko03009",-,-,-,MTS
J2S48_RS05670,581.8653704,322.7825029,970.4896716,1.398168855,1.591357661,0.534996313,2.974520798,0.002934466,0.009639395,,,,,,,,,,,,,,,,
J2S48_RS07285,112.4389997,157.8656936,44.29895892,-1.568868221,-1.83970164,0.618586419,-2.974041434,0.002939054,0.009645183,"COG0596@1|root,COG0596@2|Bacteria,2GK43@201174|Actinobacteria",S,Alpha beta hydrolase,-,-,-,-,-,-,-,-,-,-,-,-,"Abhydrolase_1,Abhydrolase_6"
J2S48_RS05330,2128.612195,2993.357125,831.4947989,-1.566539515,-1.849111596,0.622240438,-2.971699497,0.002961564,0.009709719,"COG0477@1|root,COG2814@2|Bacteria,2H32P@201174|Actinobacteria,4F36R@85017|Promicromonosporaceae",P,Sugar (and other) transporter,-,-,-,-,-,-,-,-,-,-,-,-,MFS_1
J2S48_RS10660,1450.986681,865.8012796,2328.764784,1.273460757,1.4292947,0.481222969,2.970129842,0.002976739,0.009750106,"COG1309@1|root,COG1309@2|Bacteria,2GJHD@201174|Actinobacteria",K,transcriptional regulator,-,-,-,-,-,-,-,-,-,-,-,-,"TetR_C_11,TetR_N"
J2S48_RS15715,204.1331313,120.5076448,329.5713609,1.289745827,1.451840194,0.489253377,2.967460752,0.003002706,0.00982573,,,,,,,,,,,,,,,,
J2S48_RS15955,1772.345645,2331.060253,934.2737329,-1.178339785,-1.319514819,0.444911679,-2.965790471,0.003019061,0.009850913,"COG1131@1|root,COG1131@2|Bacteria,2GJBF@201174|Actinobacteria,4F3Y1@85017|Promicromonosporaceae",V,ATPases associated with a variety of cellular activities,-,-,-,ko:K01990,-,M00254,-,-,"ko00000,ko00002,ko02000",3.A.1,-,-,ABC_tran
J2S48_RS16040,4338.04165,5640.471122,2384.397443,-1.120219775,-1.242975546,0.419196024,-2.965141547,0.003025437,0.009862289,"COG2079@1|root,COG2079@2|Bacteria,2GKUR@201174|Actinobacteria,4F3JA@85017|Promicromonosporaceae",S,MmgE/PrpD family,prpD,"GO:0003674,GO:0003824,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006629,GO:0006631,GO:0008150,GO:0008152,GO:0009056,GO:0009062,GO:0009268,GO:0009628,GO:0009987,GO:0010447,GO:0016042,GO:0016054,GO:0016829,GO:0016835,GO:0016836,GO:0016999,GO:0017001,GO:0017144,GO:0019541,GO:0019543,GO:0019626,GO:0019629,GO:0019679,GO:0019752,GO:0030312,GO:0032787,GO:0042737,GO:0043436,GO:0044237,GO:0044238,GO:0044242,GO:0044248,GO:0044255,GO:0044281,GO:0044282,GO:0044424,GO:0044444,GO:0044464,GO:0046395,GO:0046459,GO:0047547,GO:0050896,GO:0071704,GO:0071944,GO:0072329,GO:1901575",4.2.1.79,ko:K01720,"ko00640,map00640",-,R04424,RC01152,"ko00000,ko00001,ko01000",-,-,-,MmgE_PrpD
J2S48_RS11640,680.2869095,889.7599721,366.0773158,-1.14993208,-1.278507881,0.431492004,-2.962993219,0.003046633,0.009921906,"COG1609@1|root,COG1609@2|Bacteria,2GJY9@201174|Actinobacteria,4F4H2@85017|Promicromonosporaceae",K,helix_turn _helix lactose operon repressor,-,-,-,ko:K02529,-,-,-,-,"ko00000,ko03000",-,-,-,"LacI,Peripla_BP_3"
J2S48_RS00900,1211.006578,1574.675684,665.5029183,-1.120586939,-1.240733282,0.41911429,-2.960369789,0.0030727,0.009997259,"COG0144@1|root,COG0781@1|root,COG0144@2|Bacteria,COG0781@2|Bacteria,2GM21@201174|Actinobacteria,4F41J@85017|Promicromonosporaceae",JK,Belongs to the class I-like SAM-binding methyltransferase superfamily. RsmB NOP family,fmu,"GO:0000154,GO:0001510,GO:0003674,GO:0003824,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008168,GO:0008169,GO:0008173,GO:0008649,GO:0008757,GO:0009383,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016072,GO:0016434,GO:0016740,GO:0016741,GO:0022613,GO:0030312,GO:0031167,GO:0032259,GO:0034470,GO:0034641,GO:0034660,GO:0042254,GO:0043170,GO:0043412,GO:0043414,GO:0044085,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0070475,GO:0071704,GO:0071840,GO:0071944,GO:0090304,GO:0140098,GO:0140102,GO:1901360",2.1.1.176,ko:K03500,-,-,-,-,"ko00000,ko01000,ko03009",-,-,-,"Methyltr_RsmB-F,NusB"
J2S48_RS11500,191.4953239,83.82556259,352.9999658,1.737222526,2.057313356,0.695372834,2.958575968,0.003090641,0.010046053,"COG3179@1|root,COG3179@2|Bacteria,2GJQ2@201174|Actinobacteria,4F5BM@85017|Promicromonosporaceae",S,Chitinase class I,-,-,3.2.1.14,"ko:K01183,ko:K03791","ko00520,ko01100,map00520,map01100",-,"R01206,R02334",RC00467,"ko00000,ko00001,ko01000",-,"GH18,GH19",-,"CBM_5_12,Glyco_hydro_19,Ricin_B_lectin"
J2S48_RS10455,16675.44891,21814.45293,8966.942887,-1.148803619,-1.28285364,0.433768042,-2.957464628,0.003101803,0.010072745,"COG0222@1|root,COG0222@2|Bacteria,2IKNW@201174|Actinobacteria,4F4R2@85017|Promicromonosporaceae",J,Forms part of the ribosomal stalk which helps the ribosome interact with GTP-bound translation factors. Is thus essential for accurate translation,rplL,"GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0008150,GO:0016020,GO:0030312,GO:0040007,GO:0044424,GO:0044444,GO:0044464,GO:0071944",-,ko:K02935,"ko03010,map03010",M00178,-,-,"br01610,ko00000,ko00001,ko00002,ko03011",-,-,-,"Ribosomal_L12,Ribosomal_L12_N"
J2S48_RS04050,520.8283225,305.6176648,843.6443091,1.305420949,1.474006002,0.499080775,2.953441757,0.003142519,0.010195264,"COG1414@1|root,COG1414@2|Bacteria,2GJUA@201174|Actinobacteria,4F5GY@85017|Promicromonosporaceae",K,Bacterial transcriptional regulator,iclR,-,-,ko:K13641,-,-,-,-,"ko00000,ko03000",-,-,-,"HTH_IclR,IclR"
J2S48_RS07995,255.1907936,116.9020583,462.6238966,1.674830189,1.971199589,0.66768158,2.952304885,0.003154113,0.010213462,"COG1826@1|root,COG1826@2|Bacteria,2IR0U@201174|Actinobacteria,4F4UT@85017|Promicromonosporaceae",U,"Part of the twin-arginine translocation (Tat) system that transports large folded proteins containing a characteristic twin-arginine motif in their signal peptide across membranes. Together with TatC, TatB is part of a receptor directly interacting with Tat signal peptides. TatB may form an oligomeric binding site that transiently accommodates folded Tat precursor proteins before their translocation",tatB,"GO:0008150,GO:0040007",-,ko:K03117,"ko03060,ko03070,map03060,map03070",M00336,-,-,"ko00000,ko00001,ko00002,ko02044",2.A.64,-,-,MttA_Hcf106
J2S48_RS25865,684.8172916,461.1373836,1020.337154,1.047432688,1.145884321,0.388124085,2.952365921,0.00315349,0.010213462,,,,,,,,,,,,,,,,
J2S48_RS17725,694.2677053,974.4448546,274.0019814,-1.552719924,-1.826974068,0.619590712,-2.948678912,0.003191354,0.010324256,"COG0388@1|root,COG0388@2|Bacteria,2GMQA@201174|Actinobacteria,4F3RH@85017|Promicromonosporaceae",S,Carbon-nitrogen hydrolase,-,-,-,ko:K11206,-,-,-,-,"ko00000,ko01000",-,-,-,CN_hydrolase
J2S48_RS09125,850.8107779,575.6163619,1263.602402,1.036089838,1.131107753,0.384004867,2.945555776,0.00322375,0.010392465,"COG1529@1|root,COG1529@2|Bacteria,2GIVI@201174|Actinobacteria",C,"aldehyde oxidase and xanthine dehydrogenase, a b hammerhead",-,-,1.17.1.4,ko:K11177,"ko00230,ko01100,ko01120,map00230,map01100,map01120",M00546,"R01768,R02103",RC00143,"ko00000,ko00001,ko00002,ko01000",-,-,-,"Ald_Xan_dh_C,Ald_Xan_dh_C2"
J2S48_RS12000,8249.374515,4796.057243,13429.35042,1.31214527,1.486290628,0.50460176,2.945472537,0.003224618,0.010392465,"2F1VM@1|root,33UVF@2|Bacteria,2IN91@201174|Actinobacteria,4F4IR@85017|Promicromonosporaceae",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
J2S48_RS10930,1212.014256,1589.458765,645.8474927,-1.170253872,-1.301386295,0.442174905,-2.943148241,0.003248928,0.010449558,"COG0649@1|root,COG0649@2|Bacteria,2GKEZ@201174|Actinobacteria,4F391@85017|Promicromonosporaceae",C,"NDH-1 shuttles electrons from NADH, via FMN and iron- sulfur (Fe-S) centers, to quinones in the respiratory chain. The immediate electron acceptor for the enzyme in this species is believed to be a menaquinone. Couples the redox reaction to proton translocation (for every two electrons transferred, four hydrogen ions are translocated across the cytoplasmic membrane), and thus conserves the redox energy in a proton gradient",nuoD,"GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944",1.6.5.3,ko:K00333,"ko00190,ko01100,map00190,map01100",M00144,R11945,RC00061,"ko00000,ko00001,ko00002,ko01000",3.D.1,-,-,Complex1_49kDa
J2S48_RS16070,13691.92699,17881.93308,7406.917858,-1.142589338,-1.271570281,0.432123252,-2.942610178,0.00325458,0.010449558,"COG0526@1|root,COG0526@2|Bacteria,2I1B7@201174|Actinobacteria,4F4UH@85017|Promicromonosporaceae",CO,Thioredoxin,-,-,-,-,-,-,-,-,-,-,-,-,Thioredoxin
J2S48_RS20895,1772.825373,2254.178467,1050.795731,-1.011623508,-1.103135892,0.374872187,-2.942698681,0.003253649,0.010449558,"COG0665@1|root,COG0665@2|Bacteria,2GNAE@201174|Actinobacteria,4F5DH@85017|Promicromonosporaceae",E,FAD dependent oxidoreductase,-,-,1.5.3.1,ko:K00303,"ko00260,ko01100,map00260,map01100",-,R00610,"RC00060,RC00557","ko00000,ko00001,ko01000",-,-,-,DAO
J2S48_RS22485,1731.020082,2401.939987,724.6402255,-1.48123513,-1.72985413,0.588964123,-2.937112914,0.003312835,0.010606665,"COG0591@1|root,COG0591@2|Bacteria",E,symporter activity,putP,-,-,ko:K11928,-,-,-,-,"ko00000,ko02000",2.A.21.2,-,-,SSF
J2S48_RS10495,7746.532131,10350.01604,3841.306273,-1.26068381,-1.430451776,0.487300997,-2.935458339,0.003330553,0.010643426,"COG0080@1|root,COG0080@2|Bacteria,2IFCK@201174|Actinobacteria,4F4C4@85017|Promicromonosporaceae",J,Forms part of the ribosomal stalk which helps the ribosome interact with GTP-bound translation factors,rplK,"GO:0000027,GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0016043,GO:0019538,GO:0019843,GO:0022607,GO:0022613,GO:0022618,GO:0022625,GO:0022626,GO:0030312,GO:0032991,GO:0034622,GO:0034641,GO:0034645,GO:0040007,GO:0042254,GO:0042255,GO:0042273,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0065003,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:0071944,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904",-,ko:K02867,"ko03010,map03010","M00178,M00179",-,-,"br01610,ko00000,ko00001,ko00002,ko03011",-,-,-,"Ribosomal_L11,Ribosomal_L11_N"
J2S48_RS01855,1268.054767,1626.126134,730.9477183,-1.047900834,-1.151145604,0.392338975,-2.934058757,0.003345609,0.010681536,"COG1881@1|root,COG1881@2|Bacteria,2GMIG@201174|Actinobacteria,4F5ID@85017|Promicromonosporaceae",S,Phosphatidylethanolamine-binding protein,-,-,-,ko:K06910,-,-,-,-,ko00000,-,-,-,PBP
J2S48_RS14915,287.3885067,386.3820848,138.8981394,-1.298483256,-1.477644538,0.503838233,-2.932775723,0.003359465,0.010715751,"COG3458@1|root,COG3458@2|Bacteria",Q,cephalosporin-C deacetylase activity,-,-,3.1.1.41,ko:K01060,"ko00311,ko01130,map00311,map01130",-,R03062,"RC00020,RC00041","ko00000,ko00001,ko01000",-,-,-,AXE1
J2S48_RS24605,274.4755015,372.2214753,127.8565407,-1.34720458,-1.54525225,0.527804595,-2.927697609,0.00341482,0.010882148,"COG0654@1|root,COG0654@2|Bacteria,2GK88@201174|Actinobacteria",CH,PFAM monooxygenase FAD-binding,-,-,-,-,-,-,-,-,-,-,-,-,FAD_binding_3
J2S48_RS14155,3520.923759,2279.116051,5383.635321,1.121192187,1.239314431,0.423493948,2.926404113,0.003429052,0.010917308,"COG0494@1|root,COG0494@2|Bacteria,2GWEB@201174|Actinobacteria,4F4H5@85017|Promicromonosporaceae",L,NUDIX domain,mutT4,-,-,-,-,-,-,-,-,-,-,-,NUDIX
J2S48_RS08615,241.9787177,126.6001624,415.0465507,1.498991897,1.74081273,0.596046128,2.920600686,0.003493573,0.011102015,"COG2304@1|root,COG2304@2|Bacteria,2GKDC@201174|Actinobacteria",O,Von Willebrand factor type A,-,-,-,ko:K07114,-,-,-,-,"ko00000,ko02000","1.A.13.2.2,1.A.13.2.3",-,-,"DUF3520,VWA,vWF_A"
J2S48_RS22100,332.7019163,462.3970913,138.1591537,-1.489959731,-1.744635041,0.597715407,-2.918838999,0.003513376,0.011154561,"COG2182@1|root,COG2182@2|Bacteria,2I2J8@201174|Actinobacteria",G,Extracellular solute-binding protein,-,-,-,ko:K02027,-,M00207,-,-,"ko00000,ko00002,ko02000",3.A.1.1,-,-,"SBP_bac_1,SBP_bac_8"
J2S48_RS09520,23944.18487,33127.08178,10169.8395,-1.443914915,-1.703731177,0.584336973,-2.915665542,0.003549308,0.011258166,"COG0190@1|root,COG0190@2|Bacteria,2GJZS@201174|Actinobacteria,4F35M@85017|Promicromonosporaceae",F,"Catalyzes the oxidation of 5,10- methylenetetrahydrofolate to 5,10-methenyltetrahydrofolate and then the hydrolysis of 5,10-methenyltetrahydrofolate to 10- formyltetrahydrofolate",folD,"GO:0003674,GO:0003824,GO:0004477,GO:0004488,GO:0005575,GO:0005576,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006730,GO:0008150,GO:0008152,GO:0009987,GO:0016020,GO:0016491,GO:0016645,GO:0016646,GO:0016787,GO:0016810,GO:0016814,GO:0019238,GO:0040007,GO:0044237,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0055114,GO:0071944","1.5.1.5,3.5.4.9",ko:K01491,"ko00670,ko00720,ko01100,ko01120,ko01200,map00670,map00720,map01100,map01120,map01200","M00140,M00377","R01220,R01655","RC00202,RC00578","ko00000,ko00001,ko00002,ko01000",-,-,-,"THF_DHG_CYH,THF_DHG_CYH_C"
J2S48_RS21215,1928.078831,2601.394803,918.1048733,-1.311346659,-1.501100018,0.514934173,-2.915129928,0.003555405,0.011267035,,,,,,,,,,,,,,,,
J2S48_RS06780,129.2047626,26.30451011,283.5551414,2.69128511,3.523086283,1.209075559,2.913867753,0.003569811,0.011293411,,,,,,,,,,,,,,,,
J2S48_RS08890,4888.284608,6314.023677,2749.676005,-1.082490314,-1.199181153,0.411549359,-2.913820972,0.003570346,0.011293411,"COG1651@1|root,COG1651@2|Bacteria,2GM6C@201174|Actinobacteria,4F5MP@85017|Promicromonosporaceae",O,DSBA-like thioredoxin domain,-,-,-,-,-,-,-,-,-,-,-,-,Thioredoxin_4
J2S48_RS04590,1497.278122,1022.451704,2209.51775,1.016014027,1.108804976,0.380977803,2.910418839,0.003609447,0.011406521,"COG0457@1|root,COG0457@2|Bacteria,2I79P@201174|Actinobacteria",S,Sulfotransferase family,-,-,-,-,-,-,-,-,-,-,-,-,Sulfotransfer_3
J2S48_RS08465,528.7521912,314.4748655,850.1681797,1.279584072,1.447327731,0.498180433,2.905227974,0.003669857,0.011586699,"COG0346@1|root,COG0346@2|Bacteria,2GMTB@201174|Actinobacteria,4FVTP@85025|Nocardiaceae",E,lactoylglutathione lyase activity,-,-,-,-,-,-,-,-,-,-,-,-,-
J2S48_RS04815,7103.406443,9449.430113,3584.37094,-1.236756066,-1.398958014,0.481586157,-2.904896652,0.003673744,0.011588251,"COG0468@1|root,COG0468@2|Bacteria,2GJ4P@201174|Actinobacteria,4F38E@85017|Promicromonosporaceae",L,"Can catalyze the hydrolysis of ATP in the presence of single-stranded DNA, the ATP-dependent uptake of single-stranded DNA by duplex DNA, and the ATP-dependent hybridization of homologous single-stranded DNAs. It interacts with LexA causing its activation and leading to its autocatalytic cleavage",recA,"GO:0000150,GO:0000166,GO:0000287,GO:0000725,GO:0003674,GO:0003676,GO:0003677,GO:0003697,GO:0003824,GO:0004518,GO:0004519,GO:0004520,GO:0004536,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006259,GO:0006281,GO:0006310,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0007154,GO:0008094,GO:0008144,GO:0008150,GO:0008152,GO:0009314,GO:0009411,GO:0009416,GO:0009432,GO:0009605,GO:0009628,GO:0009650,GO:0009987,GO:0009991,GO:0016462,GO:0016787,GO:0016788,GO:0016817,GO:0016818,GO:0016887,GO:0017076,GO:0017111,GO:0030145,GO:0030554,GO:0031668,GO:0032553,GO:0032555,GO:0032559,GO:0033554,GO:0034641,GO:0035639,GO:0036094,GO:0042148,GO:0042221,GO:0042623,GO:0043167,GO:0043168,GO:0043169,GO:0043170,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0046677,GO:0046872,GO:0046914,GO:0050896,GO:0051716,GO:0071496,GO:0071704,GO:0090304,GO:0090305,GO:0097159,GO:0097367,GO:0140097,GO:1901265,GO:1901360,GO:1901363",-,ko:K03553,"ko03440,map03440",M00729,-,-,"ko00000,ko00001,ko00002,ko03400",-,-,-,RecA
J2S48_RS21740,655.32771,438.9072775,979.9583589,1.062023292,1.168168954,0.403274866,2.896706573,0.003771023,0.011873156,"COG2018@1|root,COG2018@2|Bacteria,2IFB7@201174|Actinobacteria,4F4BE@85017|Promicromonosporaceae",S,Roadblock/LC7 domain,cvnB6,-,-,ko:K07131,-,-,-,-,ko00000,-,-,-,Robl_LC7
J2S48_RS24515,17.83078307,29.1959616,0.783015269,-3.371734292,-5.2075803,1.800701337,-2.891973362,0.003828304,0.012031309,"2E2P7@1|root,32XS5@2|Bacteria,2ISG4@201174|Actinobacteria",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
J2S48_RS11595,365.2821943,237.3634029,557.1603815,1.118541799,1.240516758,0.429395643,2.888983105,0.003864898,0.012112854,"COG1846@1|root,COG1846@2|Bacteria,2IQFP@201174|Actinobacteria,4F519@85017|Promicromonosporaceae",K,Winged helix DNA-binding domain,-,-,-,-,-,-,-,-,-,-,-,-,"MarR,MarR_2"
J2S48_RS05425,1712.422592,2259.557191,891.7206926,-1.185716438,-1.338690596,0.463871936,-2.885905553,0.003902893,0.012209507,,,,,,,,,,,,,,,,
J2S48_RS16255,6507.974111,4160.835551,10028.68195,1.137267245,1.268590254,0.439707762,2.88507587,0.003913193,0.012230521,"COG0221@1|root,COG0221@2|Bacteria,2GM7F@201174|Actinobacteria,4F3X9@85017|Promicromonosporaceae",C,Catalyzes the hydrolysis of inorganic pyrophosphate (PPi) forming two phosphate ions,ppa,"GO:0000287,GO:0003674,GO:0003824,GO:0004427,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0009987,GO:0016020,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0043167,GO:0043169,GO:0044237,GO:0044424,GO:0044444,GO:0044464,GO:0046872,GO:0071944",3.6.1.1,ko:K01507,"ko00190,map00190",-,-,-,"ko00000,ko00001,ko01000",-,-,iNJ661.Rv3628,Pyrophosphatase
J2S48_RS04545,546.932543,730.3136898,271.8608228,-1.251449089,-1.425392785,0.494228935,-2.884073929,0.003925666,0.012258278,"2CGM3@1|root,32S47@2|Bacteria,2I0M3@201174|Actinobacteria,4F4NS@85017|Promicromonosporaceae",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
J2S48_RS05100,2204.798529,1254.272983,3630.586848,1.340884321,1.531793947,0.533146552,2.873119862,0.004064399,0.012656746,"2BDD1@1|root,3271X@2|Bacteria,2IFV9@201174|Actinobacteria",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
J2S48_RS02760,16.81714018,27.50655679,0.783015269,-3.301177561,-5.122288444,1.784274751,-2.87079579,0.004094399,0.012726944,"COG1175@1|root,COG1175@2|Bacteria,2GKBJ@201174|Actinobacteria,4F5ED@85017|Promicromonosporaceae",P,Binding-protein-dependent transport system inner membrane component,-,-,-,ko:K02025,-,M00207,-,-,"ko00000,ko00002,ko02000",3.A.1.1,-,-,BPD_transp_1
J2S48_RS15830,355.7774968,532.7775807,90.27737094,-2.009152583,-2.565479538,0.893772203,-2.870395308,0.004099589,0.012731482,"COG2011@1|root,COG2011@2|Bacteria,2GY65@201174|Actinobacteria,4F38J@85017|Promicromonosporaceae",P,Binding-protein-dependent transport system inner membrane component,metI,-,-,ko:K02072,"ko02010,map02010",M00238,-,-,"ko00000,ko00001,ko00002,ko02000",3.A.1.24,-,-,BPD_transp_1
